False,/u1/cec383/Fusion_Approach_Pipelines/Chiquet/Chiquet_10/Chiquet_1.csv,graph_centrality,degree,10,50,0,sliding_window,add_one,0.5,pearson,True,both,0.043090141378343105,V1
False,/u1/cec383/Fusion_Approach_Pipelines/Chiquet/Chiquet_10/Chiquet_1.csv,graph_centrality,degree,10,50,0,sliding_window,add_one,0.5,pearson,True,both,0.0313739450648427,V1
