V2,V27
0,0
1,1
266,1789
0,359
325,905
2,4
0,1
3,82
387,4
12,29
0,10
1,1
3,2
1,2
7,0
15,858
13,2
1,0
1,4
2,6
1,775
185,11
72,2
18,0
4,6
238,1863
2,0
650,1656
2,1
0,6
1,0
2,0
1,1
149,9
5,1
1,0
3,6
26,0
0,2
11,1
1,2
3,0
0,3
2,19
0,0
0,0
29,2
2,1
0,3
0,1
5,1
15,6
0,302
4,1
7,0
9,1
22,0
3,1
1,0
18,0
289,47
1,0
69,0
0,14
7,1
40,0
17,1
30,0
2,14
2,10
0,1
1,2
2,6
188,33
37,123
0,1
2,3
3,1863
0,93
4,300
