,V9,V24,V25,V30,V37
V9,0.0,0.13835125602497955,0.12669049240477193,0.11518384611242405,0.15622742088870312
V24,0.13835125602497955,0.0,0.10697591759645586,0.11085016182308127,0.15267073149511046
V25,0.12669049240477193,0.10697591759645586,0.0,0.09447737140925527,0.08136485552875372
V30,0.11518384611242405,0.11085016182308127,0.09447737140925527,0.0,0.11898416465651751
V37,0.15622742088870312,0.15267073149511046,0.08136485552875372,0.11898416465651751,0.0
