"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.068806025101567,0,0,0
0,0,0,0,0,0,0,0,0,0.0831846204016566
0,0,0,0,0,0,0,0,0,0
0,0,0,0.068806025101567,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0831846204016566,0,0,0,0,0
