V2,V3
0,0
598,0
0,0
430,406
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
290,313
0,0
189,167
0,0
0,0
0,0
0,0
0,0
7,4
127,127
0,0
0,0
0,0
0,0
0,0
0,0
0,0
