,V25,V37,V24,V30,V9
V25,0.0,0.08388095708040466,0.08940294072730481,0.07675162272681657,0.09209664322083855
V37,0.08388095708040466,0.0,0.09489266587546341,0.06895801162584736,0.07539095613394742
V24,0.08940294072730481,0.09489266587546341,0.0,0.06088849167112076,0.08829255141819081
V30,0.07675162272681657,0.06895801162584736,0.06088849167112076,0.0,0.07305797896028254
V9,0.09209664322083855,0.07539095613394742,0.08829255141819081,0.07305797896028254,0.0
