,V50,V46,V3,V45,V16
V50,0.0,0.4070880897736271,0.3218317788417778,0.32063377951324223,0.34392740880710093
V46,0.4070880897736271,0.0,0.08054871267743646,0.07961622168783067,0.1013235126885137
V3,0.3218317788417778,0.08054871267743646,0.0,0.00015889379752387356,0.012208796918373843
V45,0.32063377951324223,0.07961622168783067,0.00015889379752387356,0.0,0.011678635268376536
V16,0.34392740880710093,0.1013235126885137,0.012208796918373843,0.011678635268376536,0.0
