"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
2.43857808505418,0,0.112766488302844,0,-0.0218829286293464,0,-0.318116770614696,-0.910908864710466,0,0,0,0,0,-0.145356282641182,-0.180716989554945,0,0,0,0,0,-0.162456964271861,0,-0.23830603967703,0,-0.0152226368184645,0,-0.21823762017496,0,0,0
0,3.20764834838752,0,0,-0.369525057138065,0,0,0,0,0,0,0,0,-0.379561490149247,-0.357152197341404,-0.498213001157258,0,0,-0.0329828297975071,0,-0.454989974245489,0,0,0,-0.424121727920269,0,-0.387270976340042,0,0,-0.03531547521313
0.112766488302844,0,1.72019968998021,0,0,-0.134815781542335,0.0057045003613814,0,0,-0.0772897501100367,-0.227579994478148,0,0,0,0,0,-0.340241859825954,0.0150169010963309,0,0,0,0,0.142380850717058,0,0,0,0,-0.39363172294538,-0.218330420438459,-0.183952278869878
0,0,0,2.24671946621211,0,-0.133183862575919,0,0,-0.20605087078897,0,0,-0.0759987152045957,-0.144552716727484,0,0,0,-0.624557200784762,0,-0.0398278493509108,-0.110651484480767,0,-0.0595415768172738,0,0,0,-0.224492886477593,0,-0.198725242918941,-0.198631825108097,0
-0.0218829286293464,-0.369525057138065,0,0,7.4840769487977,0,-0.126239683978483,0,-1.00911544213338,-1.00357929767608,0,-0.0989722937055747,0,-0.636909026235495,-0.873629029384684,-0.573432319371213,-0.271122896415328,0,-0.186523451740868,0,-0.326827645582399,0,0,-0.000160041346524683,-1.53879663529401,0,-0.688858776314323,0,0,0
0,0,-0.134815781542335,-0.133183862575919,0,2.84483061208719,0,0,0,-0.172552022112929,-0.0306177734414086,0,-0.0722601711052903,0,0,0,-1.14450025743531,-0.12788707738743,-0.00101642095969651,-0.0180694468757324,0,-0.0383280901720261,0,-0.0215822759935504,0,-0.177352586639571,0,-0.125269108371321,-0.189750451774902,-0.389462677280851
-0.318116770614696,0,0.0057045003613814,0,-0.126239683978483,0,3.20754204326617,0,0,0,0,0,0,-0.153395601102327,-0.149385977998976,-0.843063972721175,0,0,0,0,-0.159562727404382,-0.252371567025048,-0.476080806860647,0,-0.184573951192881,0,-0.194847131445795,0,0,-0.253980265942356
-0.910908864710466,0,0,0,0,0,0,3.81166652911154,-0.377414194104192,-0.443201092551046,0,-1.30480567067188,0,0,0,0,-0.149261743331513,0,0,-0.0379080389914991,0,0,-0.511289330359409,-0.0924132014913041,0,0,0,0,-0.0193543872520969,0
0,0,0,-0.20605087078897,-1.00911544213338,0,0,-0.377414194104192,6.07715374826389,-1.43940315897333,0,-0.131909667734021,0,-0.0607359609696063,-0.0333505417080114,0,-0.345138261230632,0,0,-0.340297002057658,-0.195911763774431,-0.651520833418105,0,-0.360788247897495,-0.792692858869893,-0.00849860807394795,-0.0780864559544523,0,-0.112813069126979,-0.247614630680854
0,0,-0.0772897501100367,0,-1.00357929767608,-0.172552022112929,0,-0.443201092551046,-1.43940315897333,7.12064311460422,0,-0.226865279682341,0,-0.0945689570353871,-0.30874393522416,0,-1.32795469128247,0,0,-0.311482431724936,0,-0.546610585689319,0,-0.218181240941425,-0.790846912948615,-0.0933777862712508,-0.156730250751632,-0.110644396735742,-0.244510601893226,0
0,0,-0.227579994478148,0,0,-0.0306177734414086,0,0,0,0,2.67736868454079,0,-0.137291907279181,-0.0866111805160608,0,0,-0.149093782653098,-0.990190901262838,-0.993735528832449,0,0,0,0,0.211861059317258,0,0,0,0,-0.0852971127803643,0.019202882484675
