V4,V6
39,4
0,0
508,0
0,0
0,0
0,0
32,25
0,0
0,0
10,1
0,0
0,0
0,0
41,0
0,0
0,0
0,0
233,7
0,0
76,7
0,0
0,0
6,0
0,0
0,0
0,0
0,0
0,0
0,0
1233,65
