V1
0
0
0
0
3285
11
0
9
2
190
7
885
20
322
6
1
0
1
1735
0
19
1578
1814
19
0
225
4116
2034
14
56
686
3
0
202
1
0
1399
8
2
0
0
4
10
10
2
2
8
0
0
2548
