,metric,abundances
V47,1.0,4524
V40,0.8,2
V14,0.8,6
V38,0.8,18
V11,0.8,2
V8,0.8,1
V16,0.8,1
V2,0.6000000000000001,2
V48,0.4,4781
V23,0.4,1
V50,0.4,1
