"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2"
1.0097479244324,0,0,-0.054009050048765,0,0.00987304793516786,0,-0.0365308384643769,0,0,-0.0289684443941686,1.16480425994894,0,0,-0.296547921358131,0.168190124751222,0.502483482942882,0,-0.243594613154212,-0.0358303907528889,-0.00488896616547299,-0.24169524431997,1.51982015281074,-0.0395803787152088,0,-0.570332285917243,0.563662128464378,1.06684655252549,0,-0.488836274494369,-0.0393186008116509,-0.169998069587455,-0.502909840471554
0,2.86143867115769,-0.848218158158601,0,-0.387216804644527,0,-0.450630203799024,-0.0790235858353568,-0.312602539996077,-0.145512987608334,-0.499056777592505,0,4.26021869325471,-1.45028032206654,0,-0.567102082089728,0,-0.872825296599794,0,-0.345862443952701,-0.0678190392526926,-0.832943738688939,-0.0395803787152088,5.70887779056112,-2.08256252879616,0,-0.740914979660393,0,-1.33551501570665,0,-0.220345924036272,0,-1.21322850129852
0,-0.848218158158601,2.50163005632125,-0.0623254867394225,0,0,-0.467157070058886,-0.417122827404608,0,-0.389587721165005,0,0,-1.45028032206654,3.58471450371288,0,0,0,-0.667003157328641,-0.577593996092966,0,-0.571556006166237,0,0,-2.08256252879616,4.58449835224252,0,0,0.157006355458079,-1.01172020641356,-0.551314764817412,0,-0.732016395782044,0
-0.054009050048765,0,-0.0623254867394225,2.86332841079796,0,-0.388292213638561,-0.258006356643114,-0.264866456894533,-0.685740507456111,-0.907989764162891,-0.0922596531396974,-0.296547921358131,0,0,4.4898064703383,0,-0.688258807211655,-0.159144919428561,-0.159034849099197,-1.24493043107038,-1.98874785647608,0,-0.570332285917243,0,0,6.50110468080259,0.0248441981918806,-1.11848556980995,0,0,-1.70698027874027,-3.41158804962939,0
0,-0.387216804644527,0,0,2.37083035540478,-0.656811918147555,-0.425474184718365,-0.365733672200063,0,-0.225797537235211,-0.0557215691201486,0.168190124751222,-0.567102082089728,0,0,3.27267468589171,-0.969995340991729,-0.674871352027644,-0.564082451620557,0,-0.266244920531533,0,0.563662128464378,-0.740914979660393,0,0.0248441981918806,4.23937920283473,-1.07095549468502,-1.09729345328027,-0.807046668066052,0,-0.342800962447534,0
0.00987304793516786,0,0,-0.388292213638561,-0.656811918147555,2.18379146314734,0,0,-0.198519194529729,-0.317031885516526,-0.321835804104853,0.502483482942882,0,0,-0.688258807211655,-0.969995340991729,3.13923681410527,0,0,-0.202408740067589,-0.463850138549256,-0.583244397405347,1.06684655252549,0,0.157006355458079,-1.11848556980995,-1.07095549468502,4.31110420783355,0,0,-0.18482038090116,-0.868138582400017,-1.02861294579846
0,-0.450630203799024,-0.467157070058886,-0.258006356643114,-0.425474184718365,0,3.9934488412744,-0.978091733139274,-0.391535438235816,-0.711430793577456,-0.407806227118926,0,-0.872825296599794,-0.667003157328641,-0.159144919428561,-0.674871352027644,0,7.33931008756021,-2.17917093083786,-0.633428475750168,-1.65242863318328,-0.714419114466412,0,-1.33551501570665,-1.01172020641356,0,-1.09729345328027,0,12.5420127104742,-4.06229997445171,-0.831336088224648,-3.49218282447496,-1.07302267994233
-0.0365308384643769,-0.0790235858353568,-0.417122827404608,-0.264866456894533,-0.365733672200063,0,-0.978091733139274,3.17218319971906,0,-0.751830837563077,-0.153531621000298,-0.243594613154212,0,-0.577593996092966,-0.159034849099197,-0.564082451620557,0,-2.17917093083786,5.22660105016727,0,-1.51004473072003,0,-0.488836274494369,0,-0.551314764817412,0,-0.807046668066052,0,-4.06229997445171,8.06793536782955,0,-2.32926172009726,0
0,-0.312602539996077,0,-0.685740507456111,0,-0.198519194529729,-0.391535438235816,0,3.10850351943091,-0.170986356768043,-1.18661787741774,-0.0358303907528889,-0.345862443952701,0,-1.24493043107038,0,-0.202408740067589,-0.633428475750168,0,5.04919540581372,-0.0196115439443516,-2.44735074013009,-0.0393186008116509,-0.220345924036272,0,-1.70698027874027,0,-0.18482038090116,-0.831336088224648,0,7.42601870407117,0,-4.30453384381878
0,-0.145512987608334,-0.389587721165005,-0.907989764162891,-0.225797537235211,-0.317031885516526,-0.711430793577456,-0.751830837563077,-0.170986356768043,3.80167178855052,-0.248986247843781,-0.00488896616547299,-0.0678190392526926,-0.571556006166237,-1.98874785647608,-0.266244920531533,-0.463850138549256,-1.65242863318328,-1.51004473072003,-0.0196115439443516,6.76575997549348,-0.361200914788392,-0.169998069587455,0,-0.732016395782044,-3.41158804962939,-0.342800962447534,-0.868138582400017,-3.49218282447496,-2.32926172009726,0,11.0052585827503,0
-0.0289684443941686,-0.499056777592505,0,-0.0922596531396974,-0.0557215691201486,-0.321835804104853,-0.407806227118926,-0.153531621000298,-1.18661787741774,-0.248986247843781,3.10432588732727,-0.24169524431997,-0.832943738688939,0,0,0,-0.583244397405347,-0.714419114466412,0,-2.44735074013009,-0.361200914788392,5.09257393679841,-0.502909840471554,-1.21322850129852,0,0,0,-1.02861294579846,-1.07302267994233,0,-4.30453384381878,0,7.77013747200342
