V7,V18
2430,1
0,2
1,1
1,23
1,2
2032,2109
2,45
11,1
0,0
9,2
36,3
1,220
67,1
0,359
0,29
41,0
2,4
1,1
49,0
2,0
4,1
0,0
69,4
0,11
30,1
3,0
0,63
0,1
0,1
0,5
1,3
1,2
457,74
37,1
32,21
1,1
0,67
4,7
1,0
0,9
0,378
0,47
23,0
1181,7
0,1
1,2
2259,7
2,14
1,6
242,1
29,176
2,4
2033,2011
0,4
234,1
30,4
1,0
2,0
297,5
219,31
254,23
4,59
0,0
0,4
0,4
0,1
0,1
0,0
40,305
4,2
1,1
910,0
1,0
0,114
17,6
0,2
848,1
4,223
1,33
0,136
