"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533577178290487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.635619484280791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470777103870646,0.360520309392279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143401510885311,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276122852972966,0,0,0,0,0,0,0,0,0,0,0,0,0.629193800200773,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.423365023030406,0,0,0,0.126948704815276,0,0,0,0,0,0,0.173126455987574,0,0,0,0,0,0,0,0,0,0.169068348311647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.588919669536083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234369543165178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.635619484280791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.423365023030406,0,0,0.588919669536083,0,0,0,0,0,0,0,0,0.48045547175788,0,0,0,0,0,0,0,0.539463860866639,0,0,0,0,0,0,0,0,0,0,0.276341191860049,0,0,0,0,0,0,0,0,0,0,0,0.499986375355807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564384962941964,0.208289325604147,0,0,0,0,0,0,0,0.0134153764219135,0,0,0,0,0,0.108809589336932,0,0,0,-0.0518514798326948,0,0,0,0,0,-0.134811059864665,0,-0.0267442071688139,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.533577178290487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720515432913496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409362976388114,0,0,0
0,0,0,0,0,0,0.126948704815276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426903440312409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501473519521776,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.48045547175788,-0.0564384962941964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427953668762821,0,0,0,0,0,0,0,0,0.453214305625653,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.208289325604147,0,0,0,0,0,0,0,0,-0.0453248664416815,0,0,0,0,0,0,0,0,0.214787684999235,0,0,0.265719843761697,0,0,0,0,0,0,0,0,0,0.046119601577482,0,-0.0524419548241208,0,0,0,0
0,0,0,0,0.470777103870646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162610340373904,0,0,0,0.201140282839545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174905851915122,0,0,0,0
