V36,V6
26,1
3,2
0,3
10,43
29,1
19,9
60,1166
0,1
0,53
3,0
9,5
2,136
1,3
63,2
2,24
0,2
0,1402
0,34
1,2
1,0
2,0
10,181
2,3
5,0
3,18
1,7
1,1
0,1
13,1
1,1
0,0
1,0
0,7
0,6
0,1
0,0
28,108
6,0
40,0
8,0
2,1
28,4
754,1
1,309
3,5
4,0
1,1
41,0
6,162
7,22
3,3
64,539
0,2
0,4
1,6
0,522
2,0
3,1
3,0
1,5
0,0
1846,1814
1,0
78,0
0,2
1,182
52,1
2,3
4,0
0,6
1,0
7,1
0,0
0,0
22,20
3,21
17,3
8,1
1,1
25,1
