"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0.0561978990628835,0,0,0,0,0,0,0,0
0.0561978990628835,0,0.152465771441883,0,0,0,0,0,0,0
0,0.152465771441883,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
