"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
1.23909827640473,-0.00740160274665401,0.0547559886273624,0.0101697848320364,0,0,0.137002986967203,0.0789336560980125,0,0,0,0.166607522756032,-0.250756861478398,0,0,0.0283490595447294,-0.271209040018722,-0.0371741570537519,0.107869123661233,0.1392204125351,0.0802924335592308,0.0449455163890699,0,0,0,0.0699023981622683,0,0,-0.0902592169513471,0
-0.00740160274665401,1.36551933726173,0,0.127891463731167,0,-0.100623383359243,0.105927757579468,0.1585261938263,0,-0.0263392525121799,0,0.464059403869831,0.0313380536464407,-0.106880280277862,-0.127958562178865,-0.057356681959555,0.0154477227542278,0,0,0,0,-0.0090348327798944,-0.0328290100682813,0,-0.261894636541447,0.0111625903995189,-0.139979576851994,0,0.00276650921460386,0.0610956185534119
0.0547559886273624,0,1.24365435741494,-0.0872273292173737,0,-0.1856300168412,-0.070507351368949,0,0,0,0,0,0,0.211560010860314,-0.0268706675495272,0.0767081990414238,0,0.112675735926937,-0.181956841264867,-0.06487315219363,-0.0797587295959642,0.0497994283477161,0,0,-0.249911383913183,0,0,0,0.192915116138511,-0.129630452959962
0.0101697848320364,0.127891463731167,-0.0872273292173737,1.16151033758432,-0.0517654717532001,-0.0562238943757687,-0.0205405432188814,0,0.220209127177724,0,0,0,0,0,0.0757185740172308,0,0,-0.169721546668769,-0.282569008407714,0,0,0,0,0,-0.00226500975103701,0,0,0,0,0
0,0,0,-0.0517654717532001,1.14166511589771,0,0,0,-0.183471111936232,-0.090060678897016,-0.0570850802826537,0,-0.021404782081188,-0.00315015957800854,-0.179908426781694,0,0,0.0760082776703704,0.0850323701354275,0,0,-0.0494632314727243,-0.058208580762989,0,-0.0557498758218629,0,0,0,0,0.250271179101008
0,-0.100623383359243,-0.1856300168412,-0.0562238943757687,0,1.24339004304549,0,0,-0.143850402465898,-0.103747167606303,-0.0503308266106756,0,0,0,0,0.0300784436778816,0,-0.23256663316566,0,-0.125801054530435,0,0,-0.0109947703848971,-0.179390726758489,0,0,0,-0.0625992529595661,-0.143863426730679,-0.201572384470435
0.137002986967203,0.105927757579468,-0.070507351368949,-0.0205405432188814,0,0,1.18452767760767,-0.067061172411882,0,-0.138568197906947,0,0.0893161852150257,0,0,0.0527506888039979,0,0,0.189464436109518,-0.156508986368517,-0.10896012460663,0,0,0.0383831733431261,-0.112693522800738,0,0,0,0.032517184725216,-0.183585213153196,0
0.0789336560980125,0.1585261938263,0,0,0,0,-0.067061172411882,1.13789796978453,-0.277172311488558,0.0670550526819856,0,0,0,0,-0.129393088596724,0,0,-0.0962115316515768,0,0.031524978716551,-0.0456880557061623,0,0,0,0,0.0499212118420296,0,-0.0012671518948764,-0.0369649716912304,0
0,0,0,0.220209127177724,-0.183471111936232,-0.143850402465898,0,-0.277172311488558,1.6476711820275,0,-0.197255416306178,0,-0.00100601774116608,-0.184303383388204,0,0,0,0.133765324036165,-0.164343514108561,0,0,-0.145014575310102,-0.0694519693173511,0,0.148426860014149,0,-0.205916948999164,0.0321371485023452,-0.547966980962601,-0.151893009186563
0,-0.0263392525121799,0,0,-0.090060678897016,-0.103747167606303,-0.138568197906947,0.0670550526819856,0,1.29875857074331,-0.0664137895334181,0,0,-0.338972784311201,0,0,-0.100497705512415,0,0,0,0,0,0.301991389794906,-0.128329825733054,-0.122629781472694,-0.202589722893047,0,0.0303258189372108,0,0
0,0,0,0,-0.0570850802826537,-0.0503308266106756,0,0,-0.197255416306178,-0.0664137895334181,1.20071306547266,0,0,0,0,0,0,0,0,0,-0.0594220052117883,0,-0.257128889556213,-0.271592347620612,0,0,0,0,-0.0991972000825752,0
0.166607522756032,0.464059403869831,0,0,0,0,0.0893161852150257,0,0,0,0,1.2394340506443,0,0,-0.0847104325374823,0.00320035432775295,0,-0.0150763643290773,0.00198692220225283,0,0,0,0,0,0.0824077658627441,0,0,-0.0604719598748042,-0.0943483720880852,-0.00593587028229053
-0.250756861478398,0.0313380536464407,0,0,-0.021404782081188,0,0,0,-0.00100601774116608,0,0,0,1.17359747884282,0,-0.147761829725422,0.203181601171712,0,-0.0560754331318285,0,0.162558942017257,0,0,-0.0256601508880085,0.0447280027802165,0,-0.215743802003507,0,0.0217724142586608,-0.00589154758328506,0
0,-0.106880280277862,0.211560010860314,0,-0.00315015957800854,0,0,0,-0.184303383388204,-0.338972784311201,0,0,0,1.29274584796534,0,-0.0099055985406429,0,-0.23245507574612,0,0,-0.2349936139377,0,-0.0749728879102064,0,0,-0.0268391972647193,0,0.214924331007212,0,0
