V1
122
1471
5
2
2
0
11
0
78
0
5
37
0
2
60
29
1239
5
3
3
13
4
0
1
1
1
4
1
2
0
0
2
1
2
1
0
0
124
1
12
544
2
101
917
14
2
0
21
1
2
1
0
1
54
2
1
12
1
192
95
10
150
0
0
6
1
6
3
0
509
10
22
0
3
2
0
0
472
785
121
