V6,V5
18,62
2,18
1,0
23,35
327,6
31,28
4,3
37,25
2,2
30,2
126,1142
4,62
24,33
0,4
154,451
3,2
2,3
2,34
4,68
14,3
2,10
179,189
6,1
209,230
584,1657
26,37
62,70
0,3
432,1193
146,365
