V1,V23
0,8
0,9
1,150
4,1
1128,158
0,2
0,0
2,192
1980,1994
1625,222
39,103
0,10
9,3
6,3
0,1385
6,321
1,0
14,0
417,0
0,12
7,47
1,1
0,0
0,0
138,2
0,7
8,1
78,10
2,14
0,1
1,38
0,7
333,3
10,1
1,0
62,0
435,1
18,9
91,0
0,1
15,107
620,12
2,2
0,0
4,0
0,216
39,9
3,1
0,3
16,0
0,28
0,1
2,1
1,8
0,4
7,0
109,1
1,0
0,1
0,0
33,1
113,3
3,134
0,5
1,1
21,0
19,7
0,0
761,0
0,0
1,0
2,4
6,0
89,613
12,1
2,1
0,0
228,211
0,2
549,2
