V5,V9
0,0
0,0
309,331
0,0
0,0
0,0
0,0
2,1
0,0
290,271
0,0
0,0
216,0
31,40
0,0
3,5
0,585
47,29
0,0
0,0
2367,2354
0,0
0,0
0,0
1,233
28,24
0,0
0,0
0,5
19,1
