"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373148987534536,0,0,0,0,0,0,0,0,0,0.104652579618252,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26801761886323,0,0,0.0248352114940905,0.0745790785696974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148731982394137,0.19303211903117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280609227217729,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0882487046252022,0,0,0,0,0,0,0,0.103839268957514,0,0,0,0,0,0,0,0.122754947846201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182473753078424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151703202802412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136262326323657,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305410334224538,0,0,0,0,0,0,0,0,0,0.126168211552833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357998879986699,0,0,0
0,0,0,0,0,0,0,0,0,0.3279792787405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872491383351186,0,0,0,0,0,0,0.161213632660498,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12257269763461,0.133217462441806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32217398341609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.3279792787405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300360539565534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586431244986883,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.205407503362346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865552680274149,0,0,0,0,0
0,0,0,0.0882487046252022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323017383839827,0,0,0,0,0,0,0,0,0.107984816675236,0,0,0,0,0,0.0278122277014616,0.22661971372011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311397221783126,0,0,0,0,0,0,-0.112755733934541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449415161836997,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.205407503362346,0,0,0,0,0,0,0.240151347082569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118793067766847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359610719119441,0,0,0,0,0,0,0
0,0,0.0148731982394137,0,0,0.305410334224538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.19303211903117,0,0,0,0,0,0,0,0,0,0,0,0.118793067766847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280185241496968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
