V8,V4
98,11
13,12
1,0
0,0
2,0
0,0
0,0
0,0
0,17
0,0
0,4
0,0
0,0
0,0
0,0
0,0
0,0
0,554
0,0
11,0
0,1
481,1301
0,0
0,0
0,0
0,0
101,238
0,0
8,0
1,1302
