V2,V8
163,171
1,4999
0,0
6,3
0,0
0,0
5,4
483,486
0,0
17,3
0,0
0,0
0,0
477,549
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
1354,3646
0,0
498,511
474,506
0,0
0,0
0,0
