"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2"
1.70615976372195,0,0,-0.155241831178681,-0.269927909422602,0,-0.2825881408132,0,-0.09701517915066,-0.338049419977494,-0.23479582713001,2.29921399754791,0,0,-0.379825467703629,-0.453034433249553,0.693499828057511,-0.487557900373067,0,-0.234132174023868,-0.632046137686862,-0.322047903519795,3.51795285247307,0,0,-0.868848449223092,-0.881684418965344,2.02276797382633,-0.727834741270037,-0.185275371263609,-0.578295909747022,-0.971402746574937,-0.531190088894532
0,1.30011557121752,0,-0.150271307438721,0,-0.204211666014765,0,0,-0.360403335332721,0,0,0,1.48730983466024,0,-0.15315400860316,0,-0.269269195327361,0,0,-0.511176770771947,0,0,0,1.67565511215247,0,-0.245340551356279,0.199208106612747,-0.284538271784686,0,0,-1.01187353220542,0,0.378281755533562
0,0,2.1975854888257,-0.230076812986646,-0.0347549949789641,-0.36523519383747,0,0,-0.628931905631284,-0.625715875969811,0,0,0,2.99593441307543,-0.226389037028959,0,-0.535395468924287,0,0,-0.973414027017038,-0.953236458372642,0,0,0,3.70506836573533,-0.117347194337878,0,-0.710727559510744,0,0,-1.29764548898579,-1.27601057603211,0
-0.155241831178681,-0.150271307438721,-0.230076812986646,2.64221622562814,-0.498104898237178,-0.25105206078565,-0.446579968288472,-0.226270705803464,-0.521191773743888,-0.240426758599645,0,-0.379825467703629,-0.15315400860316,-0.226389037028959,3.80754006513746,-0.716477323091773,-0.51162478221402,-0.596456892063851,-0.268841743095779,-0.976795998663568,-0.148544846696904,0,-0.868848449223092,-0.245340551356279,-0.117347194337878,5.05449955793005,-0.859219206847051,-1.11211734303463,-0.74613145646022,-0.0902897338875341,-1.39296721427603,0,0
-0.269927909422602,0,-0.0347549949789641,-0.498104898237178,1.59327675261481,-0.0877198409057291,-0.0138222371692516,-0.0427563203471176,-0.187853079108939,-0.034385589823197,0,-0.453034433249553,0,0,-0.716477323091773,1.96114643357483,-0.256007164957981,0,0,-0.189670494755323,0,0.0317857989547212,-0.881684418965344,0.199208106612747,0,-0.859219206847051,2.43555832835935,-0.578262240133324,0,0,-0.490984333626942,0,0.669825524609458
0,-0.204211666014765,-0.36523519383747,-0.25105206078565,-0.0877198409057291,2.01683670862041,0,-0.748453971700154,-0.130287067150006,0,0,0.693499828057511,-0.269269195327361,-0.535395468924287,-0.51162478221402,-0.256007164957981,2.8756571204224,0,-1.26100651063269,-0.33765615599522,0,0,2.02276797382633,-0.284538271784686,-0.710727559510744,-1.11211734303463,-0.578262240133324,4.45721531336986,-0.0642757186545872,-1.96034476246895,-0.952655255107533,0,0
-0.2825881408132,0,0,-0.446579968288472,-0.0138222371692516,0,2.26047769973402,-0.662070710366359,-0.38620078256513,0,-0.281200945957823,-0.487557900373067,0,0,-0.596456892063851,0,0,3.12264968241817,-1.08145090919261,-0.496564264356934,0,-0.330576142991316,-0.727834741270037,0,0,-0.74613145646022,0,-0.0642757186545872,3.92103611597491,-1.50253717532815,-0.37232087413594,0,-0.466242724193879
0,0,0,-0.226270705803464,-0.0427563203471176,-0.748453971700154,-0.662070710366359,2.5042230702734,-0.187692473814157,-0.495920044397055,0,0,0,0,-0.268841743095779,0,-1.26100651063269,-1.08145090919261,3.60954665797143,-0.103951830438282,-0.807357384041208,0,-0.185275371263609,0,0,-0.0902897338875341,0,-1.96034476246895,-1.50253717532815,4.77108950856875,0,-1.08084354145058,0
-0.09701517915066,-0.360403335332721,-0.628931905631284,-0.521191773743888,-0.187853079108939,-0.130287067150006,-0.38620078256513,-0.187692473814157,3.57344283193374,-0.931231207760035,-0.521507559581216,-0.234132174023868,-0.511176770771947,-0.973414027017038,-0.976795998663568,-0.189670494755323,-0.33765615599522,-0.496564264356934,-0.103951830438282,5.9712580005621,-1.90358867649397,-0.807525787971866,-0.578295909747022,-1.01187353220542,-1.29764548898579,-1.39296721427603,-0.490984333626942,-0.952655255107533,-0.37232087413594,0,9.85206011018156,-3.2732123729766,-1.70118841784707
-0.338049419977494,0,-0.625715875969811,-0.240426758599645,-0.034385589823197,0,0,-0.495920044397055,-0.931231207760035,3.0435898036566,-0.409987579913728,-0.632046137686862,0,-0.953236458372642,-0.148544846696904,0,0,0,-0.807357384041208,-1.90358867649397,4.83494008776578,-0.504715618897789,-0.971402746574937,0,-1.27601057603211,0,0,0,0,-1.08084354145058,-3.2732123729766,6.98229532995244,-0.583056748394208
-0.23479582713001,0,0,0,0,0,-0.281200945957823,0,-0.521507559581216,-0.409987579913728,1.83463482807386,-0.322047903519795,0,0,0,0.0317857989547212,0,-0.330576142991316,0,-0.807525787971866,-0.504715618897789,2.31917983098746,-0.531190088894532,0.378281755533562,0,0,0.669825524609458,0,-0.466242724193879,0,-1.70118841784707,-0.583056748394208,2.97717754515906
